id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie bedreiten kennen ins asser gemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	drucksvorher ihnen habe ich erwähnt
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	der unesgerausschuss tagten bis am samstag
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	die regierung muss eine vetzesregeln gewährt werden
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	in wallisten gibt es eine grössere wohlenecke
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zur sak zone hat das tägliche graut
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	eine lieferung ist die wetterläge nach ungeklärt
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	berücksichtigt eine fahne zu einem fast tritten werden
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	es interessiert mit sensiblen und achtbarkeit
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	am wochenende nächste stervierende herkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	ein zusätzliches problem und spitzesunterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die arbeit geht hätten sich blaubt man nicht
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich beginne darauf ein
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich steige sowieso umgehenes argument
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	das ergangen immer bei den vier prominenzgesetzen
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er hat dies zuhaus im grundbeziehungswert
ch_gr_0980.wav	der prozess dauerte mehrere tage	die präzesse haben ihre tätigkeit geschaut
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	das ist lex dass man doch noch tiere sehen will
ch_be_2539.wav	alter freund du schläfst jetzt ein	belden freude dieser schlechte zu raum
ch_zh_3308.wav	es bat um eine verlängerung der frist	es handelt sich um eine verlängerung der frissbarteme
ch_vs_1173.wav	am morgen haben wir nebel über basel	ich wünsche ihnen einen guten appetit
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	das hat ein bisschen der werner svp geregelt
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das haben wir unser kindes untergesehen
ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle zusammen ein laub gefährdet
ch_sg_2499.wav	dafür rieche ich nach schweisse	davon sind wirklich nicht lassen
ch_vs_1833.wav	leichter regenschauer und windig	leichter arbeitsplätze enthändig
ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	aber das dächtige kurz etwas über die geben sein
ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	die jugendlichen haben zuerstägungen erhalten
ch_be_2701.wav	er umarmt sie fest	er erläutert verfesst
ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	mit den taglichen kapiertenwalls gesagt
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im wallis gibt es ein paar greiservollkollekte
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	ich habe es einen allgemeinen auf dem laugram
ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen gittes weniger ressourcen als nir
ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	ich aufgang zum grossen überzeugungslegen
ch_gr_2171.wav	highlight der ausstellung sind die sensen	heilheit für die ausstellungs und zentzeln
ch_sg_2528.wav	du schielst tatsächlich ein bisschen	wir sehen tatsächlich ein tipfeli
ch_sg_2448.wav	er hasste es zu niesen	ganz kästen zu müssen
ch_zh_2014.wav	was bedeutet das konkret	das haben wir kein konkretes
ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	herzlich kann vieles über den eingesetzten tragen
ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	dort haben wir setzt die fehlzergearitäten
ch_sg_2666.wav	stell dir vor ich stürze	das lehrpläne ist gewerbe
ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	erhöhung ist zusammenweisung heute
ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	es handelt sich um einen käfer gesagt
ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie geht sich um und die erklärungen auf die stadt
ch_sg_2717.wav	seine oberfläche war uneben	zu meiner und fläche kenntnisse unternehmen gewesen
ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die linke sind vom ganzen gefährd worden
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	die regierung sind die kantone ist freude gewesen
ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	talweise an das dichterische lehrwöhne
ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	das ist ein handkredkender zu bekommen
ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mit dem druck ist die gegenlegner und klar
ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kurz verweihe ich das etwas geschnitt
ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwettbefinden wir hier uns handreif
ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich die lage sind wir
ch_gr_1527.wav	aber alle haben dieselben sorgen	aber auch in der gleichen sarbe
ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	letzteres stand sich ein wenig kleines vorher
ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die wachsenbildungsstellung zu den parlamenten
ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort hat argumentation in unserem umgeschmeckt
ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	ich habe es ausgetretent nicht gestellt
ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann mich also für den arzt abgezogen
ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist nicht teil des achtsdruckturen
ch_vs_0693.wav	das geheimrezept wildblumen	das kammerte fakt meldplane
ch_vs_0268.wav	also drei grad mehr als heute	also versuchen sie mir einigen
ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	ich lage es mich extrem geringer richtig
ch_sg_1034.wav	seitdem ist der ort selbstständig	das siteminsel ist der art selbstständig
ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber ich danke nicht nach direktiven
ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	ich glaube wird es hängig verständnis verstanden
ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	andererseits sind unsere pfachserstandlich
ch_sg_0924.wav	videoconferencing boomt	hier geht es um die kanformation durch
ch_vs_2693.wav	ich trank noch ein glas	ich kann ihn gelesen begreifen
ch_sg_2675.wav	du tanzt so leicht wie eine feder	das ist verleicht nicht nur fördern
ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich wisse das auch immer noch an den herbst
ch_sg_2501.wav	nicky rollte sich auf die seite	ich habe zur zeitung bekannt
ch_bs_1499.wav	seit zehn jahren ist sie konstant	das ist sehr jahre in der sikanstand
ch_vs_2494.wav	ich bin nur so gerannt um dich einzuholen	ich bin unsere gsekkeskretär hier zu meinen
ch_vs_2678.wav	ich fürchte dass er euch täuscht	ich spreche davon aus dass dies ist
ch_bs_0221.wav	aber er widersprach auch nicht	man kann nicht handeln unserer spruchung
ch_sg_0063.wav	das auto rast durch die nacht	das auto lastet nicht
ch_ag_2207.wav	ich starre in die weiten des ozeans	er hat die regierung eines zentrums gestärkt
ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es dann lange tache
ch_gr_1849.wav	drohnen vermessen die schneedicke	streuende vermessens nicht deckel
ch_gr_1723.wav	er warf die flasche zur seite	er extresse auf die zeiten gelernt
ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	das ist eine kleine halter unterhalten mich
ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf diese weiss was sie dem argezeigt
ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	und wenn der woche gibt es mehrere zeit zu morgen
ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	diese haben den gerzentren gerecht
ch_zh_3686.wav	wir waren total erstaunt über lena	wir sind vergangene studiengelehnen
ch_lu_1838.wav	am abend klar mit wenigen wolken	ich möchte nicht ein paar worken
ch_bs_1698.wav	hommes bereitet schon das haus vor	daher möchte ich ausgebracht
ch_sg_2261.wav	du malst das ja sehr bunt aus	die gemeinden sehr breiterlich
ch_zh_2953.wav	die zahl der betroffenen schwankt	die zahl der betroffenen schrankt
ch_zh_2758.wav	doch es kam andersnein	aber es ist anders kommen lang
ch_ag_2588.wav	sie war ausgeruht hungrig glücklich	sie ist uns dort gesehen wohlung glicken
ch_lu_1018.wav	diese volksbräuche sind europaweit verbreitet	die erfolgsblichsen eine ropowiker träger
