id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie begleiten die gefängnisinsässig gemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	ich habe diese offengelassen
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	der universität sklaustagt noch bis am selbst
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	die regierung hat gemunde einen vettsausregelräte
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	in wallis gibt es eine bergräsere wolkenlecke
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zu 6 märz für dieses tägliche traut
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	ein einfacher ist die wetterläge nach unklar
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	drückt der fahnhof zu einem füsstritten werden
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	die schweizerstieg wir senden einen dachbarkeit
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	wochenende macht sich der fehlende herkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	zusätzliches problem steht ein unterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die ergebnisse herzlich bloss ich bin leid
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich spreche dann ein entfall herrn rauf
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich steige sowieso umgewährlich sagen
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	das ergeben immer in den vier perimentsätzen
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er hat diszu haus im grundbeziehungsgezert
ch_gr_0980.wav	der prozess dauerte mehrere tage	der proporz für die irrität geschaut
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	es ist lex dass man doch notiven gesehen hat
ch_be_2539.wav	alter freund du schläfst jetzt ein	beldefremd leben sie jetzt raum
ch_zh_3308.wav	es bat um eine verlängerung der frist	das hätte man auf einer verlängerung der freispoten
ch_vs_1173.wav	am morgen haben wir nebel über basel	die unternehmungen ihrer ladener wasser
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	das haben ein bisschen den wormessfeld geregelt
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das soll eine heisse für unser kindes umgewesen
