id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie wegleitend kennen es insassen gemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	ich habe ihn offengelassen
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	der unescoausschuss tagten besser als anstatt
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	sie sind ja nicht genug es ist eine regelwerte
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im welchen gibt es eine bargrössere woche
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zur sechstelle herzlichen das tägliche braucht
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	ein milchwert ist die wetterlägliche unklar
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	brückte erfahrung zu einem festtritten werden
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	schweizerische mit sensibilisieren und dachbarkeit
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	am wochenende nächstes referinnen herkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	ein zusätzliches problem sind die städte ein unterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die erne gilt hätten sich genau nicht
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich spreche darauf ein nachrauf
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich steige eine visuelle unjährige sage
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	es sagen immer in den vier perimetsätzen
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er diszhaus im groben beziehungsweise gezert
ch_gr_0980.wav	der prozess dauerte mehrere tage	die repräzise sei ihre teile gut
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	das lex ist man doch notieren gesprochen
ch_be_2539.wav	alter freund du schläfst jetzt ein	eldefremd schlagen sie ein
ch_zh_3308.wav	es bat um eine verlängerung der frist	es hat auf einer verlängerung der freispartements
ch_vs_1173.wav	am morgen haben wir nebel über basel	ich erinnere ihnen diesen bussen
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	das hat ein bisschen der wernersfort geregnet
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das sind ein reiches unseres kindes umgehens
ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle zählen ein laub geführt haben
ch_sg_2499.wav	dafür rieche ich nach schweisse	es ist ein wenig entscheidendes mess
ch_vs_1833.wav	leichter regenschauer und windig	leistungsverträge sind unlinder
ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	aber weil es doch noch etwas übertrieben sein werden
ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	diese haben extrem sämtlichheiten zuschläge erhalten
ch_be_2701.wav	er umarmt sie fest	annähernd fest
ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	bei den tagen flexibilierten sie sich gesagt
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im wallis gibt es ein paar greisere wölke
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	sie haben unseren allgemeinen unternehmungen
ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen die schwierigen jetzt aus als wir
ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	ich aufgrund der ersten leute dagegen
ch_gr_2171.wav	highlight der ausstellung sind die sensen	ein heilheit für die ausstellung sind zu sensen
ch_sg_2528.wav	du schielst tatsächlich ein bisschen	der sees ist tatsächlich ein dipferli
ch_sg_2448.wav	er hasste es zu niesen	er hat die kiste zu müssen
ch_zh_2014.wav	was bedeutet das konkret	wir haben hier ein konkretes konkret
ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	terpfen kann vielsübereingeschätzt werden
ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	dort haben wir es setzt die fehlzeugiaritäten
ch_sg_2666.wav	stell dir vor ich stürze	die steuersenkung ist dort
ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	wie hoch ist sammelweise und heute
ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	sonst studientieren hätten wir zählen
ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie tret sich um die eckwerthilfe zu stadt
ch_sg_2717.wav	seine oberfläche war uneben	sind sie nicht vielleicht aus unserer sicht gewesen
ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die legien sind vom ganzen gefähr worden
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	wir waren die phase in unserer freude
