id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie begreiten entgegennes insassen gemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	ich habe sie wirklich vergeln
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	der unescoausschüsse gegner bis am selbsten
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	die zikulierungen hat genug eine effektive regelwürde
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	erwähnt gibt es eine bergrössere wochenecke
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zu den sekunden merken das ist täglich gedrückt
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	ein einfach ist wetterläglich unerklärt
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	brückte fahnen zu einem fast tritten werden
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	schweizerische modelle sensibele und deckbarkeit
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	am wochenende möchte ich sicher fehlinge herkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	ein zusätzliches problem ist ein unterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die ergänzungsleistungen häsler nicht
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich spreche darin ein und käme er kauf
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich streite sie visionärig zu sorgen
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	das ergeben wir in den vielen prämiengesetzen
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er hat dies zu haus im grundbeziehung gezerkt
ch_gr_0980.wav	der prozess dauerte mehrere tage	die präzisen günstigeren tätigkeiten
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	es ist lex dass man definiert sehen würde
ch_be_2539.wav	alter freund du schläfst jetzt ein	die belle freuen dieses leben zur klein
ch_zh_3308.wav	es bat um eine verlängerung der frist	es hat auf einer verlängerung der fristpakete
ch_vs_1173.wav	am morgen haben wir nebel über basel	ich gehe davon aus dass wir erfasslich
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	das haben ein bisschen wernersfälle geregelt
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das wollen wir leisten uns ein kindliches unergehen
ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle sehr lars geher kennen
ch_sg_2499.wav	dafür rieche ich nach schweisse	dafür ist es entscheidend zu mässig
ch_vs_1833.wav	leichter regenschauer und windig	der erste legenschaft ist unlinder
ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	er wäre ein dächtiges vorher ein wenig übertrieben zu sein
ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	diese haben existenzähler auch den zuschlag erhält
ch_be_2701.wav	er umarmt sie fest	er hat verfasst
ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	gut der tag nicht kapiert er ihnen gesagt
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im wallis gibt es für die begressere willkrecke
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	schaden sie einen allgemeinen offenbar
ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie grünen gibt eine schwierige lesung als nur
ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	auch aufgrund dieser sind wir gerade eben zurückgegeben
ch_gr_2171.wav	highlight der ausstellung sind die sensen	kein light für die ausstellungs und zenzen
ch_sg_2528.wav	du schielst tatsächlich ein bisschen	wir sind uns tatsächlich ein gipfeli
ch_sg_2448.wav	er hasste es zu niesen	ich habe das gefühl das müssen
ch_zh_2014.wav	was bedeutet das konkret	das macht jetzt keinen geflogt
ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	die herpfel kann vielsuchende eingesetzt werden
ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	dort haben wir setzt die fehleritäten
ch_sg_2666.wav	stell dir vor ich stürze	das gleiche gefährden ist direkt
ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	ich wolle ein zusammenweisen und heute
ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	es zrückstück ihnen käfergesammeln
ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie geht sich um die betreuung auf die stadt
ch_sg_2717.wav	seine oberfläche war uneben	sie werden vielleicht kein ruhiger gewesen
ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die linke sind vom ganzen gefährden
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	daran gibt es phäsen so wie es voll ist freude gewesen
ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	parlaments hat das dichterische lehr erwöhnt
ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	wir sehen hier keine kinder zu erhalten
ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mir ist die herkenlegion ungeklärt
ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	künftig läuft aber es ist sehr gesagt
ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwo befinden wir uns handwerk
ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich gelegen sind sinnvoll
ch_gr_1527.wav	aber alle haben dieselben sorgen	allerdings ist der regierungssarbeit
ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	nun steht herzlich wie klein vorher
ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	diese wachsenbereichskjährigkeit für dieses parlament ein
ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	das hat eine monzelle lösung gemerkt
