id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie begleiten kennen es ins also gemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	ich habe ihn offen gerade
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	hat noch einen schönen ausschuss gegner bis am selbsten
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	die regierung hat genug es ist relegarten
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	in wählig gibt es eine bergrössere wochenecke
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zu den sektionen härte das tägliche grund
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	ein einfacher ist wadtreglich ungeklärt
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	brückte fahren zu meiner fostleiter werden
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	die schweizerische sensibel sehen alleine und dachbarkeit
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	ein wochenende nächstes regerin herkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	ein zusätzliches problem sind die städte ein unterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die herren geht herzlich bealligt
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich spreche darauf ein nachvollzug
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich steige sevision unwährlich sagen
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	das ergeben wir in den kiespelinenzätzen
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er hat diszu haus im grundbeziehungsgezerk
ch_gr_0980.wav	der prozess dauerte mehrere tage	die depressung ihrer tätigkeit
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	das lex ist man der laterie gesehen
ch_be_2539.wav	alter freund du schläfst jetzt ein	eldefremd dieses recht hat es klein
ch_zh_3308.wav	es bat um eine verlängerung der frist	es handelt sich um eine referendum der fristbatte
ch_vs_1173.wav	am morgen haben wir nebel über basel	in den reihen reihen nach gerne erpassen
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	das haben ein bisschen der wernersfeld geregnet
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das wollen wir unser kindisches unergehen
ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle zählen ein laub gefährdet
ch_sg_2499.wav	dafür rieche ich nach schweisse	ich sehe es nicht einfach nur zu lässig
ch_vs_1833.wav	leichter regenschauer und windig	rechtlicherweise endlindung
ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	aber welches staftliche vorher eben zu übergeben scheint
ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	hier habe ich extra zusätzliche zuschläge erhalten
ch_be_2701.wav	er umarmt sie fest	er lärm verfesst
ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	bei den gegnerkrepierten will ich ihnen gesagt
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im wallis gibt es sich bei grosser evel kreke
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	ich habe es einen allgemeinen unterwegs
ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen gibt schwieriger ins ausheissen nie
ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	ich aufgrund gerne es ebenso wie das gegenteil
ch_gr_2171.wav	highlight der ausstellung sind die sensen	heilheit der ausstellung sind zentzeln
ch_sg_2528.wav	du schielst tatsächlich ein bisschen	wir sind uns tatsächlich ein gipfeli
ch_sg_2448.wav	er hasste es zu niesen	es musste kein wistiges müssen
ch_zh_2014.wav	was bedeutet das konkret	das leistet nicht konkret
ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	tepfel kann viel sauber eingesetzt werden
ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	bei klein haben wir es setzt die fehlzeugearitäten
ch_sg_2666.wav	stell dir vor ich stürze	das edu ist werk
ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	ich hoch ist sammelisig und nicht
ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	so unterstützen sie die elekäver zusammen
ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie geht sich um die bkw auf die stadt
ch_sg_2717.wav	seine oberfläche war uneben	seien aber vielleicht keine universität waren
ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die liegen sind vom ganzen gefährdet
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	wenn dies waren kaisen uns voll und schüler
ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	teilweise absatz dichterisch lehrwöhne
ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	ich habe keine kinder zu erhalten
ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber nicht doch ist die härtelagion klar
ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	künftig verliere ich diesbezüglich nicht
ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwo befinden wir uns handrecht
ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich ihre gelegen sinder
ch_gr_1527.wav	aber alle haben dieselben sorgen	er hat eine einheit der liessarbeit
ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	letztlich wäre es sich mit kleis vorhanden
ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die sachverbisstärkung für das parlament
ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort hat eine wahnsinnig aus unserer sicht geschneckt
ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	haben sie ausgehend nicht gestellt
ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann ihnen viele marktabgezogen
ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist ein teil des achtstrukturen
ch_vs_0693.wav	das geheimrezept wildblumen	das kennen rezept weltpernen
ch_vs_0268.wav	also drei grad mehr als heute	es ist einfach niemand weiter
ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	löckerschneer extrem grimm richtig
ch_sg_1034.wav	seitdem ist der ort selbstständig	zital ist der antrag sehr ständig
ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber ich denke wir nach der generative
ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	ich gebe das hängiges verständnis
ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	andererseits sind wir pflegestamtlich
ch_sg_0924.wav	videoconferencing boomt	lieber kanfreie sehr burgd
ch_vs_2693.wav	ich trank noch ein glas	ich finde es vergleichend
ch_sg_2675.wav	du tanzt so leicht wie eine feder	die details ist für lehrpläne federat
ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich weiss es auch immer noch andere herbst
ch_sg_2501.wav	nicky rollte sich auf die seite	ich gehöre zielt die zeitung gehabt
ch_bs_1499.wav	seit zehn jahren ist sie konstant	seit zehn jahren ist suchenstand
ch_vs_2494.wav	ich bin nur so gerannt um dich einzuholen	ich bin unsere gsekkreditschulen
ch_vs_2678.wav	ich fürchte dass er euch täuscht	die rechte und genau gist
ch_bs_0221.wav	aber er widersprach auch nicht	bauern nicht haben sie eine spüche
ch_sg_0063.wav	das auto rast durch die nacht	das automastrag macht
ch_ag_2207.wav	ich starre in die weiten des ozeans	hier regen die rede im morzent gestartet
ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es dann lange nieder tache
ch_gr_1849.wav	drohnen vermessen die schneedicke	teilweise verlesen sie nicht decke
ch_gr_1723.wav	er warf die flasche zur seite	er hat die kreise auf die zeit gelaufen
ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	ich weil eine freie hatte an der hallenmiv
ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf diese weise wäre es ihren margezogen
ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	und welche woche gibt es meines wichtigstens
ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	die innergärzten sind gerede gerecht
ch_zh_3686.wav	wir waren total erstaunt über lena	wir sind im vergangenen studiergewinnen
ch_lu_1838.wav	am abend klar mit wenigen wolken	ich liege klar wieder ein paar monken
ch_bs_1698.wav	hommes bereitet schon das haus vor	daher möchte ich ausbewählt
ch_sg_2261.wav	du malst das ja sehr bunt aus	die gemeinden sind sehr gleich wieder
ch_zh_2953.wav	die zahl der betroffenen schwankt	die zahl der betroffenen schränkt
ch_zh_2758.wav	doch es kam andersnein	aber ich habe es anders kommen
ch_ag_2588.wav	sie war ausgeruht hungrig glücklich	sie ist uns dort sein wohlig glecklich
ch_lu_1018.wav	diese volksbräuche sind europaweit verbreitet	die völkerung sind eine ropaweit verdrägert
ch_gr_2207.wav	ich starre in die weiten des ozeans	ist dieser in kritik von 1
ch_gr_2561.wav	eine alte frau schrie auf	eine alte krähe hat aufgeschrauen
ch_ag_1888.wav	am abend nicht ganz wolkenlos	der lager ist nicht ganz welche aus
ch_gr_1864.wav	auf zweitausend metern elf grad	auf 2 meter sind die frage
ch_sg_1754.wav	unglaublich er zerpflückt dich ja	allgerblich nimmt dieses lend
ch_ag_0228.wav	du hast mir damals alles weg gegessen	er ist dazu uns alles weggelesen
ch_sg_1631.wav	die schweiz eine schwimmnation	es wird es hier sehen
ch_lu_2539.wav	alter freund du schläfst jetzt ein	alde kollege kollege schlagen jetzt ein
ch_zh_3685.wav	der unfall verursachte zwei tote	herr aufhebung hat es eine gültige schirck
ch_zh_0987.wav	beliebtes ziel ist der stockberg	bereits zein ist ein stöckgewerk
ch_vs_2641.wav	du magst ihn und das spürt er	die maxime und das später
ch_lu_2302.wav	dann drehe sich für ihn die zeit zurück	diesem freisich lehnt sie zurück
ch_sg_2711.wav	sie ist schon vor langer zeit umgezogen	das wissen viel lärm gesagt viel gegen
ch_lu_0528.wav	das zeigte sich am dienstagabend	das hat sich an sessiordig geeigt
ch_bs_2437.wav	sie naschte von den pralinen	so hat es für die dekrelinigression
ch_vs_1228.wav	der april macht wieder mal was er will	grossrätin machado rebmann
ch_zh_1695.wav	sie sind sicher gut vorbereitet	sie sind sicher gut vorgegeben
ch_vs_2668.wav	dann stürzt du dich von einem kliff	das trifft die deckmässigkeit
ch_sg_0074.wav	vor allem du siehst dich ein bisschen um	für alle grossratspizzelle
ch_lu_2667.wav	deshalb stürze ich auch hin und wieder ab	deshalb steht sich der kommissionssprecher ab
ch_vs_0655.wav	sofort sah er das rotkäppchen	sofort haben das ziel kein wenig gesagt
ch_vs_2330.wav	der plan wurde fallengelassen	das betrifft nicht mehr
ch_vs_2523.wav	ich schaue mir das im auto an	sie sehen keine kinder
ch_zh_1720.wav	endlich wendete sich das schicksal	entwicklung hat es sich sehr gewinngegen
ch_zh_1468.wav	weshalb haben sie eigentlich deutschland im auge	sie haben sehr wichtig keine auge
ch_vs_0254.wav	diese benötigen viel strom	dies beispielsweise strum
ch_lu_1555.wav	das problem sind nicht die kantonsgrenzen	davon sind nicht kantonsganzen
ch_bs_0633.wav	gut dachte sich der wolf	gut hat sich darum gedacht
ch_vs_2645.wav	ich stehle ihn aus der vorratskammer	ich stehe noch einmal vorwärts
ch_ag_2364.wav	der maulwurf gräbt sich durch die erde	bemurk hat sich dort dagegen
ch_sg_1810.wav	am samstag ist es oft sonnig	am fehlsteg ist eine frachschule
ch_zh_2638.wav	weil ich deine fantasien spüre	ich möchte ihnen engasieren
ch_zh_2611.wav	sie hatte auf der kellertreppe gesessen	sie ist auf der kantonsstellung gesend
ch_sg_1180.wav	ich wünsche ihnen einen schönen abend	ich wünsche ihnen sehr arbeit
ch_vs_0241.wav	am donnerstag einzelne regenschauer	am donnerstag einzelne wegenfrau
ch_bs_1062.wav	ich sollte immer auf ihn aufpassen	ich sage immer auch viel aufpassen
ch_sg_0072.wav	er sieht sie erstaunt an	er löcht sie als thun da
ch_ag_2549.wav	sie mussten ihn auf eine lichtung geschleppt haben	sie müssen löffentlich wichtig schlebt haben
ch_ag_0229.wav	ich sage du wirst für sie gekehrt haben	ich frage den vorstoss trotzdem
ch_zh_1668.wav	und wie stoppt man ronaldo	und wie stöppt man gerne neude
ch_sg_2670.wav	mutter war zu boden gestürzt	wir gehen uns aus der lödigkeit
ch_zh_0171.wav	jetzt hab ich dich du alter sünder	jetzt kann ich die löhne sind
ch_be_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es der lohn in der gröche
ch_ag_1687.wav	und jetzt stopft er sich mit fleisch voll	ich nehme es auch nicht klares voll
ch_vs_2686.wav	sie hat es gut getroffen	sie hat es geht gegen diesen
ch_zh_4114.wav	ein raunen ging durch die menge	es rein ist sich neu eingegangen
ch_zh_2955.wav	immer wieder werden hier tiere überfahren	immer wieder wäre die regierung erfüllt
ch_ag_1877.wav	prognose für in den bissen	herr grössere vertretung bisher
ch_gr_2749.wav	ja sie hatten alle verstanden	ja sehen sie einverstanden
ch_ag_1726.wav	wir haben ihn in den turm geworfen	wir haben es nicht gerne gesprochen
ch_lu_2471.wav	kann es sein das ich ranzig rieche	kann sie religänzende schnecken
ch_vs_1774.wav	er ass den kuchen selbst auf	ich habe den vorstoss übergessen
ch_sg_1745.wav	ich zanke gerne mit dir rum	ich denke gar nicht gerne
ch_be_2464.wav	er prahlte nicht gern damit	da hat mich nicht anderer gelefen
ch_be_2710.wav	ich habe gehört das du hier her umziehst	ich hörte einfach noch hin
ch_vs_2724.wav	ihm war unterdessen eine idee gekommen	elische lesse ich gecher
ch_zh_0820.wav	die person wurde behandelt	die person ist behandelt worden
ch_be_2738.wav	er verschmutzt die taschentücher	es verschlockt gemäss säher
ch_zh_1723.wav	er warf die flasche zur seite	eine klasse auf die zeitung gleich
ch_bs_2634.wav	ich spucke dir ins gesicht	ist es durchdienst geschichte
ch_zh_3447.wav	das geschieht mehr schlecht als recht	da besieht eine schächtliche rechte
ch_be_2666.wav	stell dir vor ich stürze	das stell davon war ein stärker
ch_zh_1697.wav	du bereitest ein bad für ihn vor	ich mache es börker interlegen
ch_ag_2214.wav	seither hat sie stark abgenommen	sie haben zu lehrer abgenommen
ch_lu_1782.wav	wir haben gekochte kartoffeln gemacht	ich komme gerne zur blache
ch_gr_2615.wav	er sitzt an einem computer	herzlichen daniel grupp hinter
ch_gr_0957.wav	mannschaft integriert	letztlich interessiert
ch_vs_0916.wav	die wall street steht unter feuer	planungserklärung 4
ch_lu_1541.wav	aber es gehe auch um medizin	aber es ginge auch medikin
ch_ag_2561.wav	eine alte frau schrie auf	danach werden sie aufgeschaut
ch_lu_2713.wav	ich bin gerade wirklich unbeholfen	ist der entwicklungs umgeschickt
ch_lu_2738.wav	er verschmutzt die taschentücher	eigentlich noch eine dverdenkung
ch_zh_1523.wav	allerdings ist sie nicht selbstverständlich	dabei sind selbstverständlich
ch_zh_1694.wav	er hatte sich gut vorbereitet	ich habe es gerade vorbereitet
ch_lu_2704.wav	er hat mich um diesen gefallen gebeten	er hat noch einen gefallen partei
ch_vs_2709.wav	ich ziehe gerade ins alte haus um	ich zu gebe daniel krise
ch_zh_1527.wav	aber alle haben dieselben sorgen	aber alle haben dieselben sorgen
ch_lu_2712.wav	sie sah sehr unbeholfen aus	sie hat sehr ungeschickt
ch_vs_1770.wav	es ist mir aus der hand entglitten	das ist im reserventwort
ch_be_2672.wav	aber nach was hat sie gesucht	aber nach war etwas gesucht
ch_sg_1595.wav	news aus dem eishockey	nehmen sie unserem hiesigkeit
ch_sg_2689.wav	ich trinke einen schluck bier	ich kenne fünf jahre
ch_zh_2748.wav	nur verstand sie nicht warum	ich habe zu einer verständnis
ch_lu_2706.wav	du hast sie gebeten das zu tun	sie unsere gegenstände
ch_be_2699.wav	ich umarme dich fest	er und lärm nämlich fest
ch_lu_2538.wav	sonst schlafe ich am nachmittag ein	sie schlägt vielleicht noch nicht energie
ch_zh_2572.wav	nicht wenn ich sie vorher schubse	ich kann eigentlich zuerst schön
ch_be_2538.wav	sonst schlafe ich am nachmittag ein	das schlage ich an die tage ein
ch_sg_2700.wav	du umarmst mich fest	und längstens fest
ch_sg_0061.wav	also habe ich gepfuscht	also ich habe die fost
ch_zh_2410.wav	es fängt langsam an zu regnen	es handelt sich um eine region
ch_zh_2613.wav	jetzt sitze ich zum letzten mal	jetzt sind zum letzten mal
ch_vs_1017.wav	jänner im amt war	lange im antrag war es
ch_ag_1725.wav	ich hab keinen stein geworfen	ich finde es sagen lernt
ch_zh_1051.wav	er möchte sich die welt anschauen	ich zwar gerne
ch_ag_1532.wav	schon lieber im hintergrund	schülerinnen und integrant
ch_zh_1696.wav	ich bereite den verband vor	ich mache einen bauparet
ch_lu_2274.wav	er wringt nichts aus	er trifft nicht aus
ch_ag_1255.wav	wer ist jon snow	wer ist das zentrum
ch_sg_1784.wav	ich gewinne sonst nie	ich denke es ist nie
ch_ag_2615.wav	er sitzt an einem computer	also sie sind kann grossrätin geignet
ch_sg_1787.wav	ich gewinne dieses spiel gerade	ich gewinn das gleichgegenkraft
ch_sg_2703.wav	sie hatten sich umarmt	sie haben sich large
ch_ag_0198.wav	er war geh	wir sehen es nicht
ch_ag_1692.wav	ich bin von oben rein gekommen	für ih fage ich ihnen fonds
ch_lu_2699.wav	ich umarme dich fest	ich verlange fest
ch_vs_2334.wav	wir haben die tüten festgehalten	sie haben zweckfest
ch_sg_2699.wav	ich umarme dich fest	ich am ende fest
ch_lu_0071.wav	ich sehe ihn mir an	ich schlage ihn an
ch_zh_1255.wav	wer ist jon snow	herr siegenthaler
ch_bs_0234.wav	starker föhn	das sterbevölle
ch_ag_1478.wav	alle wissen es	alle ist sehr
ch_gr_1478.wav	alle wissen es	ein wesents
ch_vs_0899.wav	was ist fake	herzlichen dank
ch_zh_3282.wav	will man sie nicht mehr	ich weiss nicht
ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	ich sehe keine ausnahmeliegung meines zukunftskosten
ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das steht in jeder kinderpolitik dazu
ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erstens gerne gemerkt hat es sich zu frieden gewesen
ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	ich möchte haben das tendraturen unter 13 lage
ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	kreifer für die lage sind nicht von gesichert gesehen
ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	oft gilt expertinzieren nicht sein
ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	als eich verstanden es gerade inhaltlich ebenhaltblick
ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	sie haben ein neues toller in hunde und firmen sagen
ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	welches anliegen herr kanton campier ging sie auf eigene tun
ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie ist nicht richtig zudem wie von herrn selbst von kollege legen
ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	allenfalls ist versuchen kandidaten nach vorhin geschäft zugegeben
ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	wir sind frau regierungsrat völlig sind zehn manimiert
ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die rande der beiden liegen reihen sich noch punktförmig
ch_sg_0077.wav	sie hatten sich nie gestritten	sie hat sich ein wenig extritten
ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	auch bio kollegiert ganz ohne pestizide aus
ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	gerne gebe ich seine pellzeich zu sagen liest sie nicht eingang
ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	ein samstag fahrendtag nicht ganz zwei kellus
ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	welche umwenderrechte gelten in der ganzen stelle selbst
ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	kann es dann nicht kraft gehen
ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	das können für die schweiz aber sicher keine rückbare lösung sein
ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	es ist jetzt bei vielen 3 blockchain
ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	für ein sehr kerditschweizer palliat
ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	energiese wartet sich inhalt für zehn jahre für die dppelte
ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er zwingt sich dort die öffnung an lehrgitte
ch_zh_3318.wav	bern aargau und graubünden melden neue rekorde	bern örgan krähenbühl hinden auch neue redezeit
ch_gr_2203.wav	es geht um unsere altstadt und es soll neues entstehen	es garten unsere altstadt und es selbst entstehen
ch_zh_0159.wav	beim milliardenprojekt zeichnet sich ein klares nein ab	in meinen jährenden projekten zeichnet sich ein neues neues
ch_lu_2316.wav	lange krankheit ertrug er zum ende seines lebens geduldig	allein die versorgungen haben eine lange franken lange erträgt
ch_ag_2577.wav	ihr rechter arm schürfte über eine scharfe glaskante	der rechtliche land ist ein gressarvergleichskantergeschäft
