id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie begleiten kennen insassen gemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	die jugendformen ihnen haben sie offen gelassen
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	der uneschulausschuss tagt noch bis am selsten
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	seit vier jahren hat gemunden fest eine renengürte
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	in wallis gibt es eine bergreseli walche lecke
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zu den sektionenrechten ist es täglich gerade
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	ein liefwuch ist wederlebliche ungeklärt
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	berückt der fahne zu einer forstritte gewerden
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	das schweizerisch diejenigen die sensionen am dachbarkeit
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	am wochenheit nächstes gefehlinnen herkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	ein zusätzliches problem und spitzesunterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die regierung gilt herzlich bealligt
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich spreche den eindruck darauf
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich steige sowieso unährlich zu sagen
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	das sagen wir in den vielen prämiengesetzen
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er diszuhaus im grundbeziehung gibt es erde
ch_gr_0980.wav	der prozess dauerte mehrere tage	die repräzisierung bei ihrer täte übrig
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	das lex war man doch noch tiere gesehen
ch_be_2539.wav	alter freund du schläfst jetzt ein	die belder freut das schlecht jetzt ein
ch_zh_3308.wav	es bat um eine verlängerung der frist	es handelt sich um eine verlängerung der frissballe
ch_vs_1173.wav	am morgen haben wir nebel über basel	ich erinnere an dieser stelle
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	das hat ein bisschen der wärmeassfälle geregnet
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das würden wir herausführen unser kinder herumgehen
ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle zählen ein laub gefährdet
ch_sg_2499.wav	dafür rieche ich nach schweisse	dafür sind wirklich nichts gemäss
ch_vs_1833.wav	leichter regenschauer und windig	leichter arbeitsverlängerung
ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	da wäre das dächtige von eben zu übertrieben sein
ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	diese hätten sämtlichen zweischläge erhalten
ch_be_2701.wav	er umarmt sie fest	perron er hat keinen festgelegt
ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	guten gearbeitsvertreterinnen und gesagt
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im wallis gibt es sich bei greiseevolksecke
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	herzlichen allgemeinen offenbar
ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen gitte schwieriger ins uns als wir
ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	ich hoffe sie mit dieser seben zurückgegeben
ch_gr_2171.wav	highlight der ausstellung sind die sensen	heilheit der ausstellungsentzen
ch_sg_2528.wav	du schielst tatsächlich ein bisschen	wir sehen es tatsächlich ein gipfeli
ch_sg_2448.wav	er hasste es zu niesen	es gibt keine kestengemössen
ch_zh_2014.wav	was bedeutet das konkret	was heisst jetzt konkret
ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	kepfel kann viel saubere eingesetzt werden
ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	dort haben wir es setzt die fehlzegiaritäten
ch_sg_2666.wav	stell dir vor ich stürze	das gefängnis direkt
ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	ich hoch ist es sammliesig und hat
ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	es unterstützen ihnen die kirche zusammen
ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie geht sich um um die glpfraktion auf die stadt
ch_sg_2717.wav	seine oberfläche war uneben	seine andere vielleicht wäre es universität gewesen
ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die liege sind vom ganzen gefährden
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	die regierung sind käser ins vorfeld gewesen
ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	teilweise hat es dichtere schlehen gewohnt
ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	wir sehen einen hand keine kinder zu erhalten
ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mit drauf ist die härtellegion geklärt
ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	künftig verlieren leichten arzt ein wenig schnitt
ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwo finden wir hier uns handrecht
ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich die allgesänderung
ch_gr_1527.wav	aber alle haben dieselben sorgen	allerdings alle dieselben sagen
ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	letzteres geht sich mit kleinen vorne
ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die fachstellung zu diesem parlament ein
ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort hat eine ernzelne auswahl gemerkt
ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	ich habe es ausgelehnt nicht bestehen
ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann nicht vor dem arzt abgezogen werden
ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist in einem teil der nachtsdrucktoren
ch_vs_0693.wav	das geheimrezept wildblumen	das kennen wir effekt meldplan
ch_vs_0268.wav	also drei grad mehr als heute	es ist vielleicht gerade nie reiten
ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	jürgerschnieren extrem geringer richte
ch_sg_1034.wav	seitdem ist der ort selbstständig	das zital ist der antrag sehr ständig
ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber eckdanke möglichkeit nach delakiven
ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	ich glaube werde es hängiges verständen
ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	anderen sensinitiativen fachverständlich
ch_sg_0924.wav	videoconferencing boomt	ich wäre kann für einen sehr bund
ch_vs_2693.wav	ich trank noch ein glas	ich finde es gleich begriffen
ch_sg_2675.wav	du tanzt so leicht wie eine feder	dann ist es verleicht ja noch federn
ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich wisse es wäre immer noch ein gerbst
