id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie begleitet ein insassengemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	ich habe ihn offen gelassen
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	der unescoausschuss ist die gegner bis am selbsten
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	die sitzungärtin hat genug eine setzung ausregeln gehrt
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	denn welches gibt es eine bergrössere woche
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zur sechs so hart für dieses tägliche grauck
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	der liefwach ist wetterleblich ohne geklärt
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	brückt er fehlen zu meiner forstritte werden
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	wir sehen einen dachbarkeit
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	ein wochenende nächstes der fehlenden herkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	zusätzliches problems entsteht ein unterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die erde gilt härte blaupen league
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich spiele den einreichen darauf
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich streite sowieso unwährlich zu sagen
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	es hat einer in den vier perimenzählern
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er diszins im groben beziehungsweise erde
ch_gr_0980.wav	der prozess dauerte mehrere tage	in der präzisierung ihre teile deutlich
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	das lex ist man doch notieren gesehen
ch_be_2539.wav	alter freund du schläfst jetzt ein	eldefremd ist das recht kreise ein
ch_zh_3308.wav	es bat um eine verlängerung der frist	es hätte nach einer verlängerung der freispartemente
ch_vs_1173.wav	am morgen haben wir nebel über basel	in ihrer regierung nehmen wir verpassen
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	das hat ein bisschen den wormessvertretern geregnet
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das wollen wir heissen unser kindes untergehen
ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle zählen es laube gefördert
ch_sg_2499.wav	dafür rieche ich nach schweisse	es sind uns wirklich ein bisschen mess
ch_vs_1833.wav	leichter regenschauer und windig	ich richte aber freundling
ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	aber wenn ich es tächtig noch etwas übergeben sind
ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	hier liegt es sämtliche halten zwei schläger erhalten
ch_be_2701.wav	er umarmt sie fest	er erläutert fest
ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	mit der taglichkeit hat er einfach gesagt
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im wallis gibt es ein paar grössere wohlkreken
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	die hälfte sind allgemein dunkelbar
