id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie begleitet entfängnis insassen gemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	durch das vorherige von ihnen habe ich offengelassen
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	der unescoausschuss ist die gegner bis am samstag
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	das regierungsrat hat genug eine setzungsregelung
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im welchen gibt es eine bergrössere woche
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zu 6 zu herzlichen das ist ein täglicher traut
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	ein liefwach ist die wetterlebliche unklar
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	diese rückträge annahme zu einem fast stitteg werden
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	wir sehen das reihen und dachbarkeit
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	am wochenende nächstes verfehlende herkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	ein zusätzliches problem steht ein unterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die ergebnisse gilt hätte sich bald nicht
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich bin ihnen den eindruck er kauft
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich streiche sowieso ungeändert zu sein
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	es haben immer bei den vier pelinegesetzen
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er diszus im grundbeziehungsdienst gibt es erdg
ch_gr_0980.wav	der prozess dauerte mehrere tage	die deprezisierung sind ihre tätigkeit
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	das lex ist man den motiven gesehen
ch_be_2539.wav	alter freund du schläfst jetzt ein	elternfremd schlägt sich ein
ch_zh_3308.wav	es bat um eine verlängerung der frist	es handelt sich um eine verlängerung der freisbekte
ch_vs_1173.wav	am morgen haben wir nebel über basel	ich wünsche ihnen einen guten weg
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	das hat ein bisschen herrn in arsfeld geregnet
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das sind einem heisst für unser kindes untergehen
ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle zählen ein laub gefährdet
ch_sg_2499.wav	dafür rieche ich nach schweisse	dies sind unseres erachtens
ch_vs_1833.wav	leichter regenschauer und windig	die leistung ist für uns hindelnd
ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	wer das dächtige kurz etwas übertrieben sein
ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	vier hexten sämtliche den zuschlag erhalten
ch_be_2701.wav	er umarmt sie fest	am montag verfesst dies
ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	mit der tagendkredite hat er erhöht
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im wallis gibt es zu begressenwohl krecken
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	sie haben uns einen allgemeinen unterlagen
ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen gittes weniger ins ausnahme
ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	auch die aufgabenfinanzierung gehen sie es eben zurück
ch_gr_2171.wav	highlight der ausstellung sind die sensen	einheit für die ausstellung sind zusammen
ch_sg_2528.wav	du schielst tatsächlich ein bisschen	wir sind uns tatsächlich ein bisschen
ch_sg_2448.wav	er hasste es zu niesen	es musste küsten zu müssen
ch_zh_2014.wav	was bedeutet das konkret	das haben wir hier keinen gefehlt
ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	trotzdem kann viel süder eingesetzt werden
ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	dort käme er setzt die fehlzeugieritäten
ch_sg_2666.wav	stell dir vor ich stürze	ich stelle ihn nicht
ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	ich hoch ist es sammelwiesig und nicht
ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	sonst würden sie ihre käfer gesehen
ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie geht sich um die bkw auf die stadt
ch_sg_2717.wav	seine oberfläche war uneben	sind wir aber auch fragen in seinem unterwegs sein
ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die libe wurden vom ganzen gefährdet
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	die dici waren in der phase in uns verfügt
ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	teilweise absatz 3 schlechterhöhen
ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	danke für ihr hand keine kinder zu erhalten
ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mit druck ist die häkerlegion klar
ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kurz verweilenfacht hätte es sich nicht
ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwetten finden wir hier ein handwerk
ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt haben wir gelegen sind
