id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie begleiten kennen es ins insasse gemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	trugensformen ich habe sie offengelassen
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	der unesvorschuss gegner bis am selsten
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	die regierung angenommene fext ist regelwürde
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	inwallisten gibt es eine bergrössere wochenlecke
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zu saktionärken das ist täglich gedroht
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	ein milchwoch ist wederträglich unklar
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	brückte erfahren zu einem füsstritten werden
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	das interessieren wir sensibilisieren und achtbarkeit
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	ein wochenende nächste steuerfehling beherkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	zusätzliches man weiss es steht ein unterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die erdgehende srg blaube ich nicht
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich spreche den einen entfuhr nachher auf
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich steige sowieso unnährlich zu sagen
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	das ergeben wir in den vier prämienzätzen
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er hat dies zuhaus im grundbeziehungsgezert
ch_gr_0980.wav	der prozess dauerte mehrere tage	der präzise ist ihre tätigkeit gut
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	das lex ist man definitiv gesehen
ch_be_2539.wav	alter freund du schläfst jetzt ein	eldefremd schlecht ein zwei
ch_zh_3308.wav	es bat um eine verlängerung der frist	es hat auf einer verlängerung der fristbarteme
ch_vs_1173.wav	am morgen haben wir nebel über basel	die regierung ist natürlich was morgen
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	das haben ein bisschen den wörmearsfeld geregelt
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das wollen wir heissen unser kindes umgehen
ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	ich werde alle ein laub gefährdet
ch_sg_2499.wav	dafür rieche ich nach schweisse	dafür sind wirklich ausmessen
ch_vs_1833.wav	leichter regenschauer und windig	leichter werden vor endlindeg
ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	wer dies dächtig noch etwas übertrieben sein
ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	hier ist es am sämtlichen zuschlägen erhalten
ch_be_2701.wav	er umarmt sie fest	armut verfesst
ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	der tagnetfachperter hat es gesagt
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	wallis gibt es für die begreseviel kreken
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	klar sind allgemeine offenbar
ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen gibt es schwieriger jetzt uns hals nicht
ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	ich aufgrund dieser so überzulegen
ch_gr_2171.wav	highlight der ausstellung sind die sensen	ein heilheil für den ausstellungsinzzeln
ch_sg_2528.wav	du schielst tatsächlich ein bisschen	wir sind tatsächlich etwas gipfeli
ch_sg_2448.wav	er hasste es zu niesen	dort gibt es gefussten zu müssen
ch_zh_2014.wav	was bedeutet das konkret	was heisst jetzt kenntnis
ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	dort viel kann viel süder eingesetzt werden
ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	die regierung haben wir setzt die fehlzertigen realitäten
ch_sg_2666.wav	stell dir vor ich stürze	das cdf ist direkt
ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	wie hoch ist es sammlissig heute
ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	so unterstützen sie alle käfer zusammen
ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie tret sich um eine freiheit auf die stadt
ch_sg_2717.wav	seine oberfläche war uneben	sie oder vielleicht kehr ins universität exim
ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die regierung wurde vom ganzen gefährdet
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	denn dies waren kantone ins volk erfreut
ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	teilweise hat es dichterische erhöhung
ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	jetzt sollte die kreditsuche hinzukommen
ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber nicht druck ist die sekundareale umgewehrt
ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kurz für wie lauftärzte etwas gescheit
ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwo befinden wir uns handwerk
ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt haben wir die wege sinnvoll
ch_gr_1527.wav	aber alle haben dieselben sorgen	aber alle der gleichen sagen
ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	letzteres hätte sich nicht kleinsvoll
ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die sachsenbereichstellung sind dieses parlament ein
ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort hat er eine wohnsätze umgeschmeckt
ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	wir haben es ausgehend nicht gestellt
ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann hier unseren arzt abgezogen
ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist in einem teil der nachtrükturen
ch_vs_0693.wav	das geheimrezept wildblumen	das kennenzept meldplan
ch_vs_0268.wav	also drei grad mehr als heute	also verschiedene lierungen
ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	jöggerschnieg extrem greife richtig
ch_sg_1034.wav	seitdem ist der ort selbstständig	das zitel ist der art selbstständig
ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber ich denke es nicht nach direktive
ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	eggeben wird es hängig verständnis
ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	anderen sind sie selbstverständlich
ch_sg_0924.wav	videoconferencing boomt	die idee kanformell sehr burgd
ch_vs_2693.wav	ich trank noch ein glas	es ist aus unserer sicht gegleichen
ch_sg_2675.wav	du tanzt so leicht wie eine feder	die elternz ist es verleicht je noch federn
ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich weiss das war immer noch ende herbst
ch_sg_2501.wav	nicky rollte sich auf die seite	ich habe zurzeit geklärt
ch_bs_1499.wav	seit zehn jahren ist sie konstant	seit fehljahren ist suchenstände
ch_vs_2494.wav	ich bin nur so gerannt um dich einzuholen	ich bin uns eine gesecksetzliche sitzung
ch_vs_2678.wav	ich fürchte dass er euch täuscht	sie verfichten den finanzierten
ch_bs_0221.wav	aber er widersprach auch nicht	wir brauchen nicht einen wiedererspruch
ch_sg_0063.wav	das auto rast durch die nacht	das alternastort macht
ch_ag_2207.wav	ich starre in die weiten des ozeans	er hat eine interformation gestärkt
ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es damals nicht tachen
ch_gr_1849.wav	drohnen vermessen die schneedicke	teure vermissen sie das nicht dettel
ch_gr_1723.wav	er warf die flasche zur seite	er hat sich auf die seite gelernt
ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	ich möchte eine finanzhalter an der halleniv
ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf diese weise wässer ihrer argezeit
ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	unter der woche gibt es meines wissens marge
ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	denn ich habe gehört entschieden gerecht
ch_zh_3686.wav	wir waren total erstaunt über lena	wir waren vergangene stunden in den glenen
ch_lu_1838.wav	am abend klar mit wenigen wolken	dann möchte ich klären wie ein paar wolken
ch_bs_1698.wav	hommes bereitet schon das haus vor	daher möchte es ausbewegt
ch_sg_2261.wav	du malst das ja sehr bunt aus	die gemeinden sehen weiter
