id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie begleiten kennen insassen gemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	die rückweisungsvorhaben haben sie offengelassen
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	der unescoausschuss gegner bis am selbsten
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	das regierungsrat hat sich gemungen
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	dann weiss gab es eine bergrössere rochenlecke
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zu den sektionsmehrheiten ist das tägliche draussen
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	der liefwuch ist wegenrägliche ungeklärt
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	drückt er fahren zu einem fast tritt
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	die schweiz ist diese wir sehen es weihen und dachbarkeit
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	am wochenende macht sich der jehrlinge herkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	zusätzlich noch einmal die stiftung ins unterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die erde gingen herzlich blauig
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich bin den einen erfuhr nach
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich steige so vision und umwährlich gesagt
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	das ergeben wir in den vier prämiengesetzen
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er hat dieszu haus im groben beziehungsweise bezerke
ch_gr_0980.wav	der prozess dauerte mehrere tage	die präzisierung ihrer teildauer
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	das lex ist man eigentlich notieren gesehen
ch_be_2539.wav	alter freund du schläfst jetzt ein	ende findet das nächste zwei
ch_zh_3308.wav	es bat um eine verlängerung der frist	es hätte uns eine verringerung der freispartei
ch_vs_1173.wav	am morgen haben wir nebel über basel	ich wünsche ihnen einen guten appetit
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	das hat ein bisschen mehrsfehler geregelt
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das wollen wir heissen für unser kindes umgehen
ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle zählen ein laub gefährdet
ch_sg_2499.wav	dafür rieche ich nach schweisse	ich finde es wirklich ausmass
ch_vs_1833.wav	leichter regenschauer und windig	richtig wäre davon und linder
ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	aber das tächtige vorhaben etwas übertrieblich sein
ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	diese letzten sämtlichen haben zuschläge erhalten
ch_be_2701.wav	er umarmt sie fest	ich nehme keine fest
ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	mit den gegnerkrapierten wohl gesagt
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	und wallis gibt es ein paar gressevolksecke
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	ich habe diesen allgemeinen unterlagen
ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen gibt es weniger jetzt äusserst wir
ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	nachher ist es eben schluss gegeben
ch_gr_2171.wav	highlight der ausstellung sind die sensen	heilheit für die ausstellung sind zusammen
ch_sg_2528.wav	du schielst tatsächlich ein bisschen	wir sind uns tausächlich ein gipfeli
ch_sg_2448.wav	er hasste es zu niesen	ich habe das küstig zu müssen
ch_zh_2014.wav	was bedeutet das konkret	wir haben hier ins kenntnis genommen
ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	dort funktionieren süder eingeschätzt werden
ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	dort haben wir es setzt fällige learitäten
ch_sg_2666.wav	stell dir vor ich stürze	das thema ist die wirkung
ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	ich hoffe es ist eine sammlisik heute
ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	sonst würde das regierungsrat käfer gesehen
ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie trägt sich auch in der bkw auf die stadt
ch_sg_2717.wav	seine oberfläche war uneben	sind wir aber vielleicht in solidarität waren
ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die liege sind vom ganzen gefährd worden
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	diese waren keine freude
ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	eine leistung absolut schliesslich höher
ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	wir sehen es einen hand keine kinder zu erhalten
ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mit druck ist tegenlegionen und gefähr
ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kurz verweiher hätte es ein bisschen geschnitt
ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwelchen finden wir hier als handrerf
ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich in die gelegenheit sind wir
ch_gr_1527.wav	aber alle haben dieselben sorgen	aber einige gleiches aber
ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	nun steht er sich nicht kleines vor
ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die wechselnden stärkung zu diesem parlament
ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort hat er einzelne ausnahmen gemerkt
ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	ich habe sie ausgehend nicht stellen
ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann unsere vielen marktabgezogen
ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist ein teil von 8 strukturen
ch_vs_0693.wav	das geheimrezept wildblumen	das keine refekt mit der ph
ch_vs_0268.wav	also drei grad mehr als heute	ein solcher linke
ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	lückerschneider extrem gringer richtig
