id	target_txt	prediction
ch_gr_1247.wav	sie begleiten die gefängnisinsassen gemeinsam	sie begleiten entgänge ein insassen gemeinsam
ch_gr_1693.wav	du kommst von oben rein ich habe die tür auf gelassen	die rücklichen formen hätten sie offengelassen
ch_gr_1290.wav	der unescoausschuss tagt noch bis zum samstag	hat und lesenausschuss gegnen bis am selbsten
ch_lu_0675.wav	seit vier jahren hat mona vetsch einen schrebergarten	die sitzung vier jahre nach genug eines regeln gärte
ch_be_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im welchen gibt es eine bergräsenlecke
ch_ag_2370.wav	sie arbeitet sehr hart für ihr täglich brot	zu 6 prozent härte das tägliche draut
ch_be_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	ein einfacher ist die wettbewerbliche ungeklärt
ch_zh_2956.wav	brugg darf auch einmal zur festhütte werden	brückt er fahnen zu einem festritten werden
ch_lu_0305.wav	schweizer stil mit schnitzereien am dachbalken	wir senden es reihen und echtbarker
ch_vs_1198.wav	am wochenende macht sich der frühling bemerkbar	am wochenende macht sich der fehlende merkbar
ch_lu_2048.wav	ein zusätzliches problem sind die speziesunterschiede	ein zusätzliches problem sind die städte ein unterschied
ch_gr_0950.wav	die erde gilt als der blaue planet	die erren gilt häsler bloss nicht
ch_ag_0639.wav	ich bringe dir wein und kuchen mach auf	ich spiele den einen entfuhren nach auf
ch_vs_2651.wav	ich streite mich ohnehin ungern mit zwergen	ich streite sowieso umfährlich zu sagen
ch_zh_3309.wav	es zog auch immer wieder viel prominenz an	das sagen immer in den vier pelinenzsätzen
ch_gr_2617.wav	er hat uns das haus in groben zügen skizziert	er diszhaus im grundbeziehungsgezeigt erde
ch_gr_0980.wav	der prozess dauerte mehrere tage	der prozess ist ihrer teil gut
ch_sg_1768.wav	du schmeisst mir doch nicht die tür zu oder	es legt man einfach notieren gesehen
ch_be_2539.wav	alter freund du schläfst jetzt ein	belder freund das lässt jetzt ein
ch_zh_3308.wav	es bat um eine verlängerung der frist	es hat uns eine verlängerung der fristbacken
ch_vs_1173.wav	am morgen haben wir nebel über basel	in meiner ehren wir dort erfassen
ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	es haben ein bisschen bewährende hasferte geregnet
ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das wollen wir heissen für unser kindes unergänge sind
ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle ein laub fördern
ch_sg_2499.wav	dafür rieche ich nach schweisse	er fehlt es endlich nichts zu lässig
ch_vs_1833.wav	leichter regenschauer und windig	erstens eine fonds und linder
ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	er wäre ein tächtiges noch etwas übertrieben sein
ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	sie haben sämtlichen dazuschläge erhalten
ch_be_2701.wav	er umarmt sie fest	er hat verfasst
ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	mit den gegnerverperreten wir einfach gesagt
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	um wallis gibt es von bergresser willkrecke
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	das haben sie eine allgemeine unternehmung darauf
ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen einen wenigeren aussagen wir
ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	die effizienz möchte dies eben zu heute gegeben
ch_gr_2171.wav	highlight der ausstellung sind die sensen	ein heilheit der ausstellungsempfehlung
ch_sg_2528.wav	du schielst tatsächlich ein bisschen	das ist tatsächlich ein tipfelches
ch_sg_2448.wav	er hasste es zu niesen	er hat gefester zu müssen
ch_zh_2014.wav	was bedeutet das konkret	was heisst jetzt kompfehlt
ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	dort können viel sauber eingesetzt werden
ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	dort hängen wir setzt die fehlzeugiaritäten
ch_sg_2666.wav	stell dir vor ich stürze	das seelefonds ist dort
ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	ich hoffe es ist eine zusammenreisung heute
ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	sollte sie das energien gehäft zusammen
ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie gehen sich um die eltern auf die städte
ch_sg_2717.wav	seine oberfläche war uneben	sind sie an dieser stelle nicht gewesen
ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die libe sind vom ganzen gefährdet worden
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	wenn die pensen uns hochverfreude gewesen
ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	eine leistungsdichterische lehrerwöhne
ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	ich danke ihnen für die kinder zu erhalten
ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mit drauf ist die fächerlegion unklar
ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kürzung familien auf die ärzte ein wenig schnitt
ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwo finden wir da ein handreif
ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich gelesen
ch_gr_1527.wav	aber alle haben dieselben sorgen	allein der gleichen sagen
ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	jetzt stand sich ein wenig kleines frei
ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die wechselnden stärkung zu dieser parlamente ein
ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort hat eine enzelhandlung aus dem mund gemeckt
ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	also ausgelände nicht zu stellen
ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann ja uns für den arzt abgezogen werden
ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist ein teil von achtsdrucktoren
ch_vs_0693.wav	das geheimrezept wildblumen	das kennenzept mildberner
ch_vs_0268.wav	also drei grad mehr als heute	es sind verschiedene liegen
ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	jürg iseli extrem gring richtig
ch_sg_1034.wav	seitdem ist der ort selbstständig	sit el ist der antrag selbstständig
ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber ich denke vielleicht nach direktiven
